periode_data,tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah_penduduk
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,70-74,PEREMPUAN,102
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,70-74,PEREMPUAN,97
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,70-74,PEREMPUAN,116
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,70-74,PEREMPUAN,104
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,70-74,PEREMPUAN,127
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,70-74,PEREMPUAN,297
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,70-74,PEREMPUAN,118
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. PANGGANG,>75,PEREMPUAN,37
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. KELAPA,>75,PEREMPUAN,35
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU UTR,P. HARAPAN,>75,PEREMPUAN,23
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,>75,PEREMPUAN,11
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. TIDUNG,>75,PEREMPUAN,20
2016,2016,PROVINSI DKI JAKARTA,KEPULAUAN SERIBU,KEP. SERIBU SLT,P. PARI,>75,PEREMPUAN,14
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,>75,PEREMPUAN,40
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,>75,PEREMPUAN,346
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,>75,PEREMPUAN,300
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,>75,PEREMPUAN,258
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,>75,PEREMPUAN,207
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,15-19,PEREMPUAN,1542
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,15-19,PEREMPUAN,1409
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,15-19,PEREMPUAN,1528
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,15-19,PEREMPUAN,987
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,15-19,PEREMPUAN,1327
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,15-19,PEREMPUAN,125
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,15-19,PEREMPUAN,86
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,15-19,PEREMPUAN,523
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,15-19,PEREMPUAN,333
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,15-19,PEREMPUAN,1216
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,15-19,PEREMPUAN,1149
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,15-19,PEREMPUAN,126
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,15-19,PEREMPUAN,254
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,15-19,PEREMPUAN,754
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,15-19,PEREMPUAN,831
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,15-19,PEREMPUAN,1841
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,15-19,PEREMPUAN,1327
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,15-19,PEREMPUAN,511
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,15-19,PEREMPUAN,802
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,15-19,PEREMPUAN,1477
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,15-19,PEREMPUAN,880
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,15-19,PEREMPUAN,1490
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,15-19,PEREMPUAN,2136
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,15-19,PEREMPUAN,1442
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,15-19,PEREMPUAN,1697
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,15-19,PEREMPUAN,1721
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,15-19,PEREMPUAN,2193
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,15-19,PEREMPUAN,1512
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,15-19,PEREMPUAN,1655
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,15-19,PEREMPUAN,1842
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,15-19,PEREMPUAN,1662
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,15-19,PEREMPUAN,2149
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,15-19,PEREMPUAN,1358
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,15-19,PEREMPUAN,1896
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,35-39,PEREMPUAN,2336
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,35-39,PEREMPUAN,2464
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,35-39,PEREMPUAN,2414
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,35-39,PEREMPUAN,2400
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,35-39,PEREMPUAN,2901
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,35-39,PEREMPUAN,2015
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,35-39,PEREMPUAN,2592
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,20-24,PEREMPUAN,1683
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,20-24,PEREMPUAN,614
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,20-24,PEREMPUAN,909
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,20-24,PEREMPUAN,740
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,20-24,PEREMPUAN,575
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,20-24,PEREMPUAN,353
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,20-24,PEREMPUAN,780
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,20-24,PEREMPUAN,306
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,20-24,PEREMPUAN,473
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,20-24,PEREMPUAN,475
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,20-24,PEREMPUAN,1117
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,20-24,PEREMPUAN,940
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,20-24,PEREMPUAN,1222
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,20-24,PEREMPUAN,925
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,20-24,PEREMPUAN,1357
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,20-24,PEREMPUAN,1312
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,20-24,PEREMPUAN,1024
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,20-24,PEREMPUAN,999
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,20-24,PEREMPUAN,135
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,20-24,PEREMPUAN,676
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,20-24,PEREMPUAN,2259
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,20-24,PEREMPUAN,1748
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,20-24,PEREMPUAN,1677
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,20-24,PEREMPUAN,1028
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,20-24,PEREMPUAN,2478
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,20-24,PEREMPUAN,1965
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,40-44,PEREMPUAN,693
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,40-44,PEREMPUAN,2617
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,40-44,PEREMPUAN,1889
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,40-44,PEREMPUAN,1781
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,40-44,PEREMPUAN,1234
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,40-44,PEREMPUAN,2888
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,40-44,PEREMPUAN,2195
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,40-44,PEREMPUAN,1560
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,40-44,PEREMPUAN,3563
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,40-44,PEREMPUAN,3576
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,40-44,PEREMPUAN,3991
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,40-44,PEREMPUAN,2347
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,40-44,PEREMPUAN,3504
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,40-44,PEREMPUAN,3253
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,40-44,PEREMPUAN,826
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,40-44,PEREMPUAN,1126
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,40-44,PEREMPUAN,1399
2016,2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,45-49,PEREMPUAN,2930
2016,2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,45-49,PEREMPUAN,971
2016,2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,45-49,PEREMPUAN,1370
2016,2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,45-49,PEREMPUAN,1981
2016,2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,45-49,PEREMPUAN,1674
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,45-49,PEREMPUAN,2761
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,45-49,PEREMPUAN,2886
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,45-49,PEREMPUAN,2372
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,45-49,PEREMPUAN,1359
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,45-49,PEREMPUAN,5037
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,45-49,PEREMPUAN,3089
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,45-49,PEREMPUAN,788
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,45-49,PEREMPUAN,687
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,45-49,PEREMPUAN,1354
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,45-49,PEREMPUAN,1337
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,45-49,PEREMPUAN,1084
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,45-49,PEREMPUAN,1473
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,45-49,PEREMPUAN,1480
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,45-49,PEREMPUAN,663
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,45-49,PEREMPUAN,845
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,45-49,PEREMPUAN,706
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,45-49,PEREMPUAN,606
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,45-49,PEREMPUAN,337
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,45-49,PEREMPUAN,729
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,45-49,PEREMPUAN,324
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,45-49,PEREMPUAN,465
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,45-49,PEREMPUAN,411
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,45-49,PEREMPUAN,890
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,45-49,PEREMPUAN,851
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,45-49,PEREMPUAN,1046
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,45-49,PEREMPUAN,755
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,45-49,PEREMPUAN,1036
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,45-49,PEREMPUAN,1264
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,45-49,PEREMPUAN,860
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,45-49,PEREMPUAN,1004
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,45-49,PEREMPUAN,158
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,45-49,PEREMPUAN,636
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,45-49,PEREMPUAN,2191
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,45-49,PEREMPUAN,1530
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,45-49,PEREMPUAN,1474
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,45-49,PEREMPUAN,989
2016,2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,45-49,PEREMPUAN,2289
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,>75,PEREMPUAN,233
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,>75,PEREMPUAN,317
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,>75,PEREMPUAN,363
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,>75,PEREMPUAN,367
2016,2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,>75,PEREMPUAN,363
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,30-34,PEREMPUAN,3173
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,30-34,PEREMPUAN,1959
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,30-34,PEREMPUAN,2712
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,30-34,PEREMPUAN,1907
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,30-34,PEREMPUAN,2405
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,30-34,PEREMPUAN,1455
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,30-34,PEREMPUAN,2702
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,30-34,PEREMPUAN,1531
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,30-34,PEREMPUAN,2279
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,30-34,PEREMPUAN,1884
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,30-34,PEREMPUAN,1905
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,30-34,PEREMPUAN,1395
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,30-34,PEREMPUAN,2316
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,30-34,PEREMPUAN,2253
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,30-34,PEREMPUAN,2580
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,30-34,PEREMPUAN,5365
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,30-34,PEREMPUAN,1587
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,30-34,PEREMPUAN,5737
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,30-34,PEREMPUAN,3634
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,30-34,PEREMPUAN,5368
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,30-34,PEREMPUAN,1695
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,30-34,PEREMPUAN,3794
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,30-34,PEREMPUAN,3440
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,30-34,PEREMPUAN,3502
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,30-34,PEREMPUAN,3944
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,30-34,PEREMPUAN,4093
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,30-34,PEREMPUAN,1549
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,30-34,PEREMPUAN,1644
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,30-34,PEREMPUAN,2056
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,30-34,PEREMPUAN,1905
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,30-34,PEREMPUAN,1482
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,30-34,PEREMPUAN,2607
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,30-34,PEREMPUAN,1490
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,30-34,PEREMPUAN,2409
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,30-34,PEREMPUAN,3612
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,30-34,PEREMPUAN,3548
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,30-34,PEREMPUAN,2642
2016,2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,30-34,PEREMPUAN,2224
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,35-39,PEREMPUAN,1220
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,35-39,PEREMPUAN,1452
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,35-39,PEREMPUAN,119
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,35-39,PEREMPUAN,461
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,35-39,PEREMPUAN,708
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,35-39,PEREMPUAN,148
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,35-39,PEREMPUAN,293
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,35-39,PEREMPUAN,161
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,35-39,PEREMPUAN,278
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,35-39,PEREMPUAN,594
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,35-39,PEREMPUAN,2228
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,35-39,PEREMPUAN,1990
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,35-39,PEREMPUAN,1099
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,35-39,PEREMPUAN,2344
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,35-39,PEREMPUAN,1108
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,35-39,PEREMPUAN,1568
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,35-39,PEREMPUAN,1106
2016,2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,35-39,PEREMPUAN,665
